customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv
12765.0,2010-08-24,6,105.0,468,1,2,2,Others,630.0
12766.0,2011-07-13,32,584.25,145,3,4,5,Loyal Customers,18696.0
12768.0,2010-09-15,1,17.85,446,1,1,1,Others,17.85
12769.0,2011-04-15,6,99.0,234,3,2,2,Others,594.0
12771.0,2010-08-11,7,150.3,481,1,2,3,Others,1052.1000000000001
12772.0,2011-10-11,10,150.65,55,4,3,3,Loyal Customers,1506.5
12773.0,2010-05-24,2,8.790000000000001,560,1,1,1,Others,17.580000000000002
12774.0,2010-06-22,1,15.0,531,1,1,1,Others,15.0
12775.0,2011-11-22,17,313.3,13,5,3,4,Loyal Customers,5326.1
12776.0,2010-02-10,1,28.0,663,1,1,1,Others,28.0
12777.0,2010-09-08,5,84.45,453,1,2,2,Others,422.25
12778.0,2011-10-07,18,267.25,59,4,3,4,Loyal Customers,4810.5
12779.0,2011-11-02,35,575.21,33,4,4,5,Champions,20132.350000000002
12780.0,2010-04-20,4,58.2,594,1,2,2,Others,232.8
12781.0,2011-10-07,1,40.0,59,4,1,1,Others,40.0
12782.0,2011-03-31,30,634.35,249,3,4,5,Loyal Customers,19030.5
12783.0,2011-11-07,16,916.5899999999999,28,5,3,5,Loyal Customers,14665.439999999999
12784.0,2011-11-30,46,439.43,5,5,4,4,Champions,20213.78
12785.0,2010-12-10,17,418.8,360,2,3,4,At Risk,7119.6
12787.0,2011-11-30,4,63.0,5,5,2,2,Others,252.0
12788.0,2010-09-02,4,60.0,459,1,2,2,Others,240.0
12789.0,2011-10-05,6,124.85,61,4,2,3,Others,749.0999999999999
12790.0,2011-05-31,10,212.14999999999998,188,3,3,3,Loyal Customers,2121.5
12791.0,2010-12-01,10,269.49,369,2,3,4,At Risk,2694.9
12792.0,2011-03-28,7,190.35,252,3,2,3,Others,1332.45
12793.0,2011-01-09,7,214.65,330,2,2,3,Others,1502.55
12794.0,2011-10-17,1,19.9,49,4,1,1,Others,19.9
12795.0,2011-11-21,2,36.9,14,5,1,1,Others,73.8
12796.0,2010-03-21,1,30.0,624,1,1,1,Others,30.0
12797.0,2010-12-09,13,283.5,361,2,3,4,At Risk,3685.5
12798.0,2010-10-14,7,13.25,417,2,2,1,Others,92.75
12799.0,2010-06-28,2,28.85,525,1,1,1,Others,57.7
12800.0,2010-08-26,4,110.75,466,1,2,2,Others,443.0
12801.0,2010-07-27,12,250.70000000000002,496,1,3,4,At Risk,3008.4
12802.0,2011-06-06,13,230.75,182,3,3,3,Loyal Customers,2999.75
12803.0,2010-11-11,1,12.75,389,2,1,1,Others,12.75
12804.0,2010-08-31,46,158.52,461,1,4,3,At Risk,7291.92
12805.0,2010-11-23,5,106.65,377,2,2,2,Others,533.25
12806.0,2010-09-30,6,358.68,431,1,2,4,Others,2152.08
12807.0,2010-11-21,5,153.75,379,2,2,3,Others,768.75
12808.0,2011-11-03,5,96.45,32,4,2,2,Others,482.25
12809.0,2011-06-15,26,569.33,173,3,4,5,Loyal Customers,14802.580000000002
12810.0,2010-06-23,2,28.35,530,1,1,1,Others,56.7
12811.0,2011-03-24,9,207.45,256,3,3,3,Loyal Customers,1867.05
12813.0,2010-07-26,3,66.0,497,1,1,2,Others,198.0
12814.0,2011-08-30,1,40.0,97,3,1,1,Others,40.0
12815.0,2011-07-15,6,198.5,143,3,2,3,Others,1191.0
12816.0,2011-09-05,14,328.90000000000003,91,3,3,4,Loyal Customers,4604.6
12817.0,2011-03-03,5,150.6,277,2,2,3,Others,753.0
12819.0,2010-09-07,2,34.0,454,1,1,1,Others,68.0
12820.0,2010-11-07,14,253.4,393,2,3,4,At Risk,3547.6
12821.0,2011-05-09,2,31.98,210,3,1,1,Others,63.96
12822.0,2011-09-13,3,62.8,83,4,1,2,Others,188.39999999999998
12824.0,2011-10-11,2,33.0,55,4,1,1,Others,66.0
12825.0,2010-07-06,10,220.28,517,1,3,3,At Risk,2202.8
12826.0,2011-11-10,7,82.45,25,5,2,2,Others,577.15
12828.0,2011-12-02,5,50.55,3,5,2,1,Others,252.75
12829.0,2011-01-07,9,201.85000000000002,332,2,3,3,At Risk,1816.65
12831.0,2011-03-22,2,51.0,258,3,1,2,Others,102.0
12832.0,2011-11-07,3,31.3,28,5,1,1,Others,93.9
12833.0,2011-07-17,9,138.65,141,3,3,3,Loyal Customers,1247.8500000000001
12834.0,2011-03-02,9,135.1,278,2,3,3,At Risk,1215.8999999999999
12835.0,2010-10-08,376,2874.68,423,2,5,5,At Risk,1080879.68
12836.0,2011-10-11,191,2163.0,55,4,5,5,Champions,413133.0
12837.0,2011-06-19,78,567.2,169,3,5,5,Loyal Customers,44241.600000000006
12838.0,2011-11-06,260,1467.59,29,4,5,5,Champions,381573.39999999997
12839.0,2011-11-28,37,655.14,7,5,4,5,Champions,24240.18
12840.0,2011-04-27,6,95.7,222,3,2,2,Others,574.2
12841.0,2011-11-25,206,1465.24,10,5,5,5,Champions,301839.44
12842.0,2011-02-04,2,90.5,304,2,1,2,Others,181.0
12843.0,2011-10-05,78,777.27,61,4,5,5,Champions,60627.06
12844.0,2011-11-10,79,450.77,25,5,5,4,Champions,35610.83
12845.0,2011-03-16,25,71.79,264,2,4,2,At Risk,1794.7500000000002
12846.0,2010-01-26,1,15.58,678,1,1,1,Others,15.58
12847.0,2011-11-17,40,83.31,18,5,4,2,Loyal Customers,3332.4
12848.0,2010-02-02,7,75.5,671,1,2,2,Others,528.5
12849.0,2011-11-08,55,551.34,27,5,4,5,Champions,30323.7
12851.0,2011-09-04,66,252.77,92,3,5,4,Loyal Customers,16682.82
12852.0,2011-02-18,2,47.4,290,2,1,1,Others,94.8
12853.0,2011-07-28,13,233.1,130,3,3,3,Loyal Customers,3030.2999999999997
12854.0,2011-09-22,87,724.46,74,4,5,5,Champions,63028.020000000004
12855.0,2010-11-10,47,398.59999999999997,390,2,4,4,At Risk,18734.199999999997
12856.0,2011-12-02,153,763.16,3,5,5,5,Champions,116763.48
12857.0,2011-02-10,8,134.45000000000002,298,2,2,3,Others,1075.6000000000001
12858.0,2010-11-21,45,163.02,379,2,4,3,At Risk,7335.900000000001
12859.0,2010-09-07,4,21.55,454,1,2,1,Others,86.2
12860.0,2010-01-15,16,45.47,689,1,3,1,At Risk,727.52
12861.0,2010-03-30,2,28.65,615,1,1,1,Others,57.3
12862.0,2010-10-10,91,565.33,421,2,5,5,At Risk,51445.030000000006
12863.0,2010-07-08,6,66.0,515,1,2,2,Others,396.0
12864.0,2010-07-19,1,0.95,504,1,1,1,Others,0.95
12865.0,2011-11-13,29,558.45,22,5,4,5,Champions,16195.050000000001
12866.0,2011-03-01,7,152.55,279,2,2,3,Others,1067.8500000000001
12867.0,2011-11-13,227,1081.74,22,5,5,5,Champions,245554.98
12868.0,2011-06-07,19,279.75,181,3,3,4,Loyal Customers,5315.25
12869.0,2010-01-27,25,128.32,677,1,4,3,At Risk,3208.0
12870.0,2010-11-29,17,345.85,371,2,3,4,At Risk,5879.450000000001
12871.0,2011-09-16,3,57.8,80,4,1,2,Others,173.39999999999998
12872.0,2011-01-17,257,1538.8,322,2,5,5,At Risk,395471.6
12873.0,2010-11-07,3,47.7,393,2,1,1,Others,143.10000000000002
12874.0,2010-11-19,6,144.5,381,2,2,3,Others,867.0
12876.0,2011-05-27,6,133.65,192,3,2,3,Others,801.9000000000001
12877.0,2011-11-15,85,373.51,20,5,5,4,Champions,31748.35
12878.0,2011-04-17,1,15.9,232,3,1,1,Others,15.9
12880.0,2010-11-23,14,218.81,377,2,3,3,At Risk,3063.34
12881.0,2011-03-09,4,241.7,271,2,2,4,Others,966.8
12883.0,2011-11-15,14,215.6,20,5,3,3,Loyal Customers,3018.4
12884.0,2011-09-12,1,170.0,84,4,1,3,Others,170.0
12885.0,2011-10-07,11,198.0,59,4,3,3,Loyal Customers,2178.0
12886.0,2011-10-03,19,301.65,63,4,3,4,Loyal Customers,5731.349999999999
12887.0,2010-11-21,5,76.9,379,2,2,2,Others,384.5
12889.0,2010-11-23,14,239.0,377,2,3,4,At Risk,3346.0
12890.0,2011-11-15,99,312.56,20,5,5,4,Champions,30943.44
12892.0,2010-11-08,4,58.7,392,2,2,2,Others,234.8
12893.0,2011-11-09,22,63.84,26,5,3,2,Loyal Customers,1404.48
12894.0,2010-05-13,19,128.85,571,1,3,3,At Risk,2448.15
12895.0,2011-09-14,2,37.75,82,4,1,1,Others,75.5
12897.0,2010-06-14,4,66.65,539,1,2,2,Others,266.6
12898.0,2010-02-18,23,86.6,655,1,4,2,At Risk,1991.8
12899.0,2010-10-22,5,86.65,409,2,2,2,Others,433.25
12900.0,2010-10-13,1,38.25,418,2,1,1,Others,38.25
12901.0,2011-11-29,4,14.97,6,5,2,1,Others,59.88
12902.0,2011-03-20,3,50.9,260,2,1,2,Others,152.7
12903.0,2010-10-07,1,14.850000000000001,424,2,1,1,Others,14.850000000000001
12904.0,2011-11-21,37,189.54,14,5,4,3,Loyal Customers,7012.98
12905.0,2010-05-12,9,181.0,572,1,3,3,At Risk,1629.0
12906.0,2011-09-22,4,62.45,74,4,2,2,Others,249.8
12907.0,2010-11-09,6,123.05,391,2,2,3,Others,738.3
12909.0,2011-09-13,22,807.4,83,4,3,5,Loyal Customers,17762.8
12910.0,2011-09-22,1,8.5,74,4,1,1,Others,8.5
12911.0,2010-06-06,180,950.34,547,1,5,5,At Risk,171061.2
12913.0,2011-11-24,4,70.25,11,5,2,2,Others,281.0
12915.0,2011-07-14,31,487.6,144,3,4,4,Loyal Customers,15115.6
12916.0,2011-07-24,42,665.29,134,3,4,5,Loyal Customers,27942.18
12917.0,2010-05-10,2,11.9,574,1,1,1,Others,23.8
12918.0,2010-03-23,1,10953.5,622,1,1,5,Others,10953.5
12919.0,2011-12-01,2,36.9,4,5,1,1,Others,73.8
12920.0,2011-11-22,37,209.38,13,5,4,3,Loyal Customers,7747.0599999999995
12921.0,2011-11-30,46,811.4,5,5,4,5,Champions,37324.4
12923.0,2011-10-06,41,282.03,60,4,4,4,Champions,11563.23
12924.0,2011-09-12,23,90.1,84,4,4,2,Loyal Customers,2072.2999999999997
12925.0,2011-09-26,3,38.9,70,4,1,1,Others,116.69999999999999
12926.0,2010-10-24,200,831.77,407,2,5,5,At Risk,166354.0
12927.0,2010-11-10,1,16.95,390,2,1,1,Others,16.95
12929.0,2011-02-01,3,46.9,307,2,1,1,Others,140.7
12930.0,2011-06-21,1,12.75,167,3,1,1,Others,12.75
12932.0,2010-06-06,8,118.23,547,1,2,3,Others,945.84
12933.0,2011-11-15,226,1103.63,20,5,5,5,Champions,249420.38000000003
12934.0,2009-12-03,1,79.95,732,1,1,2,Others,79.95
12935.0,2011-11-13,36,586.7,22,5,4,5,Champions,21121.2
12936.0,2011-11-22,22,40.63,13,5,3,1,Loyal Customers,893.86
12937.0,2011-11-24,50,365.01,11,5,4,4,Champions,18250.5
12940.0,2011-10-16,54,460.40999999999997,50,4,4,4,Champions,24862.14
12941.0,2009-12-15,3,45.45,720,1,1,1,Others,136.35000000000002
12942.0,2011-07-31,60,516.95,127,3,4,4,Loyal Customers,31017.000000000004
12943.0,2010-05-30,7,149.0,554,1,2,3,Others,1043.0
12944.0,2011-11-04,2,44.9,31,4,1,1,Others,89.8
12945.0,2011-02-24,13,241.08,284,2,3,4,At Risk,3134.04
12946.0,2010-09-29,3,42.55,432,1,1,1,Others,127.64999999999999
12947.0,2011-07-19,12,329.0,139,3,3,4,Loyal Customers,3948.0
12948.0,2011-11-23,7,120.05,12,5,2,3,Others,840.35
12949.0,2011-11-09,88,1703.24,26,5,5,5,Champions,149885.12
12951.0,2011-12-01,20,295.55,4,5,3,4,Loyal Customers,5911.0
12952.0,2011-12-04,16,273.75,1,5,3,4,Loyal Customers,4380.0
12953.0,2011-11-30,18,326.02,5,5,3,4,Loyal Customers,5868.36
12954.0,2010-03-11,2,38.25,634,1,1,1,Others,76.5
12955.0,2011-07-19,2,39.8,139,3,1,1,Others,79.6
12956.0,2011-02-06,15,80.9,302,2,3,2,At Risk,1213.5
12957.0,2011-11-30,86,1454.48,5,5,5,5,Champions,125085.28
12958.0,2010-11-04,43,230.64000000000001,396,2,4,3,At Risk,9917.52
12959.0,2010-08-12,2,19.849999999999998,480,1,1,1,Others,39.699999999999996
12960.0,2010-02-16,4,59.92,657,1,2,2,Others,239.68
12961.0,2010-11-25,25,97.91,375,2,4,2,At Risk,2447.75
12962.0,2011-08-18,1,25.5,109,3,1,1,Others,25.5
12963.0,2011-11-29,31,470.82,6,5,4,4,Champions,14595.42
12964.0,2010-09-28,23,114.7,433,1,4,3,At Risk,2638.1
12965.0,2011-09-11,77,520.96,85,3,5,4,Loyal Customers,40113.920000000006
12966.0,2011-11-30,1,12.5,5,5,1,1,Others,12.5
12968.0,2011-08-19,1,9.95,108,3,1,1,Others,9.95
12969.0,2010-04-16,1,12.75,598,1,1,1,Others,12.75
12970.0,2011-12-02,282,931.04,3,5,5,5,Champions,262553.27999999997
12971.0,2011-11-28,19,237.35000000000002,7,5,3,4,Loyal Customers,4509.650000000001
12972.0,2010-05-06,18,294.45,578,1,3,4,At Risk,5300.099999999999
12973.0,2010-10-22,3,330.35,409,2,1,4,Others,991.0500000000001
12974.0,2011-05-26,21,285.3,193,3,3,4,Loyal Customers,5991.3
12975.0,2010-09-29,30,547.4300000000001,432,1,4,5,At Risk,16422.9
12976.0,2010-04-22,1,25.5,592,1,1,1,Others,25.5
12977.0,2011-07-06,51,367.32,152,3,4,4,Loyal Customers,18733.32
12978.0,2010-11-19,35,273.6,381,2,4,4,At Risk,9576.0
12979.0,2009-12-10,32,159.55,725,1,4,3,At Risk,5105.6
12982.0,2011-04-11,24,413.95,238,3,4,4,Loyal Customers,9934.8
12985.0,2011-11-11,4,56.1,24,5,2,2,Others,224.4
12986.0,2010-10-07,25,407.0,424,2,4,4,At Risk,10175.0
12987.0,2011-09-27,15,340.55,69,4,3,4,Loyal Customers,5108.25
12988.0,2011-02-20,84,430.5,288,2,5,4,At Risk,36162.0
12989.0,2011-12-01,18,37.76,4,5,3,1,Loyal Customers,679.68
12991.0,2010-11-15,6,127.1,385,2,2,3,Others,762.5999999999999
12992.0,2009-12-14,3,47.550000000000004,721,1,1,1,Others,142.65
12993.0,2010-09-20,4,65.5,441,1,2,2,Others,262.0
12994.0,2011-08-11,8,122.85,116,3,2,3,Others,982.8
12996.0,2010-11-29,10,207.9,371,2,3,3,At Risk,2079.0
12997.0,2011-09-12,12,164.4,84,4,3,3,Loyal Customers,1972.8000000000002
12998.0,2010-04-08,4,59.0,606,1,2,2,Others,236.0
12999.0,2011-05-18,2,51.0,201,3,1,2,Others,102.0
13000.0,2011-03-25,12,178.9,255,3,3,3,Loyal Customers,2146.8
13001.0,2011-05-06,153,1204.39,213,3,5,5,Loyal Customers,184271.67
13002.0,2011-01-25,5,69.4,314,2,2,2,Others,347.0
13004.0,2011-11-13,84,1376.54,22,5,5,5,Champions,115629.36
13005.0,2011-06-19,15,254.2,169,3,3,4,Loyal Customers,3813.0
13007.0,2010-05-09,5,71.05,575,1,2,2,Others,355.25
13008.0,2010-11-07,4,63.300000000000004,393,2,2,2,Others,253.20000000000002
13011.0,2010-12-02,1,17.85,368,2,1,1,Others,17.85
13012.0,2011-11-30,18,315.15,5,5,3,4,Loyal Customers,5672.7
13013.0,2011-10-06,42,784.75,60,4,4,5,Champions,32959.5
13014.0,2011-11-29,29,528.0,6,5,4,4,Champions,15312.0
13015.0,2011-10-17,53,1604.2,49,4,4,5,Champions,85022.6
13016.0,2011-09-27,5,94.05,69,4,2,2,Others,470.25
13018.0,2011-11-23,59,1077.6,12,5,4,5,Champions,63578.399999999994
13019.0,2010-11-25,7,115.16,375,2,2,3,Others,806.12
13020.0,2010-05-26,14,193.53,558,1,3,3,At Risk,2709.42
13021.0,2011-11-14,50,890.95,21,5,4,5,Champions,44547.5
13022.0,2010-10-06,2,28.5,425,2,1,1,Others,57.0
13023.0,2011-10-06,21,391.63,60,4,3,4,Loyal Customers,8224.23
13024.0,2010-08-26,11,178.91,466,1,3,3,At Risk,1968.01
13025.0,2009-12-08,1,14.850000000000001,727,1,1,1,Others,14.850000000000001
13030.0,2011-11-28,92,558.53,7,5,5,5,Champions,51384.759999999995
13031.0,2010-10-28,198,1101.3,403,2,5,5,At Risk,218057.4
13032.0,2011-10-18,84,844.8,48,4,5,5,Champions,70963.2
13034.0,2011-10-16,4,68.7,50,4,2,2,Others,274.8
13037.0,2011-07-24,53,846.54,134,3,4,5,Loyal Customers,44866.619999999995
13038.0,2011-09-20,1,17.0,76,4,1,1,Others,17.0
13039.0,2010-05-04,23,385.63,580,1,4,4,At Risk,8869.49
13040.0,2011-11-06,1,12.5,29,4,1,1,Others,12.5
13041.0,2010-09-15,9,123.95,446,1,3,3,At Risk,1115.55
13042.0,2010-04-20,138,828.65,594,1,5,5,At Risk,114353.7
13043.0,2011-03-11,2,34.0,269,2,1,1,Others,68.0
13044.0,2011-02-21,214,1469.0,287,2,5,5,At Risk,314366.0
13045.0,2010-11-03,4,73.73,397,2,2,2,Others,294.92
13046.0,2011-11-09,14,314.05,26,5,3,4,Loyal Customers,4396.7
13047.0,2011-11-08,101,2003.63,27,5,5,5,Champions,202366.63
13048.0,2011-11-25,34,220.89000000000001,10,5,4,3,Loyal Customers,7510.26
13049.0,2011-10-06,2,45.4,60,4,1,1,Others,90.8
13050.0,2011-11-25,357,2997.71,10,5,5,5,Champions,1070182.47
13052.0,2011-05-11,144,1276.18,208,3,5,5,Loyal Customers,183769.92
13053.0,2010-03-28,13,57.95,617,1,3,2,At Risk,753.35
13055.0,2011-09-22,13,223.45,74,4,3,3,Loyal Customers,2904.85
13056.0,2010-06-06,11,98.3,547,1,3,2,At Risk,1081.3
13057.0,2010-06-27,18,62.35,526,1,3,2,At Risk,1122.3
13058.0,2011-11-15,1,9.95,20,5,1,1,Others,9.95
13059.0,2011-04-04,123,1122.57,245,3,5,5,Loyal Customers,138076.11
13060.0,2011-03-31,4,63.6,249,3,2,2,Others,254.4
13061.0,2011-09-28,1,16.5,68,4,1,1,Others,16.5
13062.0,2011-06-01,5,81.3,187,3,2,2,Others,406.5
13063.0,2010-08-16,1,11.9,476,1,1,1,Others,11.9
13064.0,2011-11-27,13,308.87,8,5,3,4,Loyal Customers,4015.31
13065.0,2010-12-01,27,419.33000000000004,369,2,4,4,At Risk,11321.910000000002
13066.0,2011-11-15,15,178.5,20,5,3,3,Loyal Customers,2677.5
13067.0,2011-09-18,17,169.12,78,4,3,3,Loyal Customers,2875.04
13069.0,2011-11-25,515,1926.85,10,5,5,5,Champions,992327.75
13071.0,2010-04-06,7,57.32,608,1,2,2,Others,401.24
13073.0,2010-10-24,6,116.35,407,2,2,3,Others,698.0999999999999
13074.0,2010-01-19,4,77.2,685,1,2,2,Others,308.8
13076.0,2010-09-08,4,62.45,453,1,2,2,Others,249.8
13077.0,2011-02-22,116,653.58,286,2,5,5,At Risk,75815.28
13078.0,2011-11-29,122,2104.05,6,5,5,5,Champions,256694.10000000003
13080.0,2010-05-27,2,34.75,557,1,1,1,Others,69.5
13081.0,2011-11-28,64,1242.65,7,5,5,5,Champions,79529.6
13082.0,2011-06-16,7,120.35,172,3,2,3,Others,842.4499999999999
13083.0,2011-09-25,2,33.95,71,4,1,1,Others,67.9
13085.0,2011-07-05,8,124.6,153,3,2,3,Others,996.8
13086.0,2010-11-22,35,217.79,378,2,4,3,At Risk,7622.65
13087.0,2009-12-13,7,128.3,722,1,2,3,Others,898.1000000000001
13088.0,2010-10-18,12,124.25999999999999,413,2,3,3,At Risk,1491.12
13089.0,2011-11-23,77,1448.4,12,5,5,5,Champions,111526.8
13090.0,2011-11-20,81,808.61,15,5,5,5,Champions,65497.41
13091.0,2009-12-10,1,1213.02,725,1,1,5,Others,1213.02
13092.0,2011-04-26,39,677.1,223,3,4,5,Loyal Customers,26406.9
13093.0,2010-11-30,12,262.2,370,2,3,4,At Risk,3146.3999999999996
13097.0,2011-11-07,421,4692.03,28,5,5,5,Champions,1975344.63
13098.0,2011-07-28,12,198.0,130,3,3,3,Loyal Customers,2376.0
13101.0,2011-04-19,22,90.3,230,3,3,2,Loyal Customers,1986.6
13102.0,2011-12-01,48,954.45,4,5,4,5,Champions,45813.600000000006
13106.0,2010-10-22,1,165.0,409,2,1,3,Others,165.0
13107.0,2010-04-08,1,14.850000000000001,606,1,1,1,Others,14.850000000000001
13109.0,2011-10-11,11,165.05,55,4,3,3,Loyal Customers,1815.5500000000002
13110.0,2011-11-08,176,1408.84,27,5,5,5,Champions,247955.84
13112.0,2010-06-16,1,1.7,537,1,1,1,Others,1.7
13113.0,2011-10-09,81,587.0600000000001,57,4,5,5,Champions,47551.86000000001
13114.0,2009-12-09,7,99.28,726,1,2,2,Others,694.96
13115.0,2011-10-12,21,383.1,54,4,3,4,Loyal Customers,8045.1
13116.0,2011-07-24,7,146.25,134,3,2,3,Others,1023.75
13117.0,2011-08-10,22,404.2,117,3,3,4,Loyal Customers,8892.4
13118.0,2011-11-20,65,473.94,15,5,5,4,Champions,30806.1
13121.0,2011-03-15,15,66.15,265,2,3,2,At Risk,992.2500000000001
13122.0,2011-04-13,4,60.2,236,3,2,2,Others,240.8
13123.0,2010-08-24,19,210.91,468,1,3,3,At Risk,4007.29
13124.0,2011-09-11,67,669.32,85,3,5,5,Loyal Customers,44844.44
13125.0,2010-07-04,15,118.67,519,1,3,3,At Risk,1780.05
13126.0,2011-10-26,18,285.1,40,4,3,4,Loyal Customers,5131.8
13129.0,2010-09-13,1,25.5,448,1,1,1,Others,25.5
13131.0,2011-09-29,8,124.65,67,4,2,3,Others,997.2
13132.0,2011-03-23,1,17.0,257,3,1,1,Others,17.0
13133.0,2011-03-11,3,55.349999999999994,269,2,1,2,Others,166.04999999999998
13134.0,2011-09-15,9,141.4,81,4,3,3,Loyal Customers,1272.6000000000001
13135.0,2010-08-05,5,81.75,487,1,2,2,Others,408.75
13136.0,2011-09-13,26,462.1,83,4,4,4,Champions,12014.6
13137.0,2011-11-29,725,3628.14,6,5,5,5,Champions,2630401.5
13138.0,2011-11-17,11,151.35,18,5,3,3,Loyal Customers,1664.85
13139.0,2011-11-07,16,278.7,28,5,3,4,Loyal Customers,4459.2
13140.0,2011-08-23,64,385.07,104,3,5,4,Loyal Customers,24644.48
13141.0,2011-04-19,37,482.24,230,3,4,4,Loyal Customers,17842.88
13142.0,2011-11-20,8,64.29,15,5,2,2,Others,514.32
13143.0,2010-05-04,2,32.7,580,1,1,1,Others,65.4
13144.0,2010-10-04,2,12.6,427,2,1,1,Others,25.2
13145.0,2010-12-02,2,590.0,368,2,1,5,Others,1180.0
13146.0,2011-11-13,4,15.6,22,5,2,1,Others,62.4
13148.0,2011-11-10,347,3245.61,25,5,5,5,Champions,1126226.6700000002
13149.0,2011-11-25,11,195.9,10,5,3,3,Loyal Customers,2154.9
13150.0,2010-08-12,2,34.75,480,1,1,1,Others,69.5
13151.0,2011-02-17,95,1177.97,291,2,5,5,At Risk,111907.15000000001
13152.0,2010-09-14,30,473.15,447,1,4,4,At Risk,14194.5
13154.0,2010-11-05,21,298.89,395,2,3,4,At Risk,6276.69
13155.0,2011-11-06,70,367.97,29,4,5,4,Champions,25757.9
13156.0,2010-11-19,25,271.15,381,2,4,4,At Risk,6778.749999999999
13157.0,2011-07-21,8,136.7,137,3,2,3,Others,1093.6
13158.0,2011-07-07,3,43.2,151,3,1,1,Others,129.60000000000002
13159.0,2011-10-20,28,279.2,46,4,4,4,Champions,7817.599999999999
13160.0,2011-11-17,1,15.9,18,5,1,1,Others,15.9
13161.0,2011-01-30,24,239.58,309,2,4,4,At Risk,5749.92
13162.0,2011-06-08,4,52.800000000000004,180,3,2,2,Others,211.20000000000002
13163.0,2010-04-08,2,17.65,606,1,1,1,Others,35.3
13164.0,2010-02-10,3,41.25,663,1,1,1,Others,123.75
13166.0,2011-03-01,18,122.5,279,2,3,3,At Risk,2205.0
13167.0,2011-11-21,25,224.64,14,5,4,3,Loyal Customers,5616.0
13168.0,2011-11-03,86,625.94,32,4,5,5,Champions,53830.840000000004
13169.0,2010-05-26,1,19.9,558,1,1,1,Others,19.9
13170.0,2011-11-13,17,41.36,22,5,3,1,Loyal Customers,703.12
13171.0,2011-10-21,26,208.15,45,4,4,3,Loyal Customers,5411.900000000001
13173.0,2010-12-07,112,684.0,363,2,5,5,At Risk,76608.0
13174.0,2011-11-23,590,4472.73,12,5,5,5,Champions,2638910.6999999997
13175.0,2010-05-06,11,229.5,578,1,3,3,At Risk,2524.5
13176.0,2011-10-24,48,206.43,42,4,4,3,Loyal Customers,9908.64
13177.0,2010-10-05,1,17.85,426,2,1,1,Others,17.85
13178.0,2010-07-19,11,155.25,504,1,3,3,At Risk,1707.75
13179.0,2010-03-31,3,44.550000000000004,614,1,1,1,Others,133.65
13180.0,2010-04-11,1,15.9,603,1,1,1,Others,15.9
13181.0,2010-11-23,1,17.85,377,2,1,1,Others,17.85
13183.0,2011-09-14,11,62.800000000000004,82,4,3,2,Loyal Customers,690.8000000000001
13184.0,2011-11-25,53,257.45,10,5,4,4,Champions,13644.849999999999
13186.0,2011-08-03,7,99.35,124,3,2,2,Others,695.4499999999999
13187.0,2011-01-06,34,181.66,333,2,4,3,At Risk,6176.44
13188.0,2011-11-28,1,15.0,7,5,1,1,Others,15.0
13190.0,2010-01-31,4,35.65,673,1,2,1,Others,142.6
13191.0,2010-02-19,53,133.28,654,1,4,3,At Risk,7063.84
13192.0,2011-09-05,25,411.3,91,3,4,4,Loyal Customers,10282.5
13193.0,2011-10-09,28,107.67999999999999,57,4,4,2,Loyal Customers,3015.04
13195.0,2010-10-21,48,131.05,410,2,4,3,At Risk,6290.400000000001
13196.0,2011-09-16,20,401.25,80,4,3,4,Loyal Customers,8025.0
13197.0,2010-04-09,4,127.71000000000001,605,1,2,3,Others,510.84000000000003
13198.0,2011-11-29,26,524.61,6,5,4,4,Champions,13639.86
13199.0,2011-11-25,3,44.75,10,5,1,1,Others,134.25
13200.0,2011-11-18,4,86.3,17,5,2,2,Others,345.2
13201.0,2010-07-08,25,179.0,515,1,4,3,At Risk,4475.0
13202.0,2010-09-16,14,274.74,445,1,3,4,At Risk,3846.36
13203.0,2011-08-11,9,149.0,116,3,3,3,Loyal Customers,1341.0
13204.0,2009-12-08,15,243.7,727,1,3,4,At Risk,3655.5
13206.0,2010-08-27,103,843.66,465,1,5,5,At Risk,86896.98
13208.0,2011-10-11,101,588.37,55,4,5,5,Champions,59425.37
13209.0,2011-11-09,16,272.15,26,5,3,4,Loyal Customers,4354.4
13211.0,2011-09-05,74,259.2,91,3,5,4,Loyal Customers,19180.8
13212.0,2011-11-20,108,621.38,15,5,5,5,Champions,67109.04
13213.0,2011-08-03,26,436.45,124,3,4,4,Loyal Customers,11347.699999999999
13214.0,2010-10-18,16,243.15,413,2,3,4,At Risk,3890.4
13219.0,2010-03-31,11,76.23,614,1,3,2,At Risk,838.5300000000001
13220.0,2011-05-04,15,169.70000000000002,215,3,3,3,Loyal Customers,2545.5000000000005
13221.0,2011-04-13,38,353.9,236,3,4,4,Loyal Customers,13448.199999999999
13224.0,2011-10-10,8,107.8,56,4,2,2,Others,862.4
13226.0,2011-03-11,7,34.4,269,2,2,1,Others,240.79999999999998
13229.0,2011-04-28,2,37.8,221,3,1,1,Others,75.6
13230.0,2011-11-10,719,3902.65,25,5,5,5,Champions,2806005.35
13232.0,2011-11-27,128,698.39,8,5,5,5,Champions,89393.92
13233.0,2010-10-15,4,58.5,416,2,2,2,Others,234.0
13234.0,2010-02-05,50,262.24,668,1,4,4,At Risk,13112.0
13235.0,2011-05-11,4,52.599999999999994,208,3,2,2,Others,210.39999999999998
